loan_id,age,education,loan_amount,asset_cost,no_of_loans,no_of_curr_loans,last_delinq_none,loan_id_outlier_flag,age_outlier_flag,education_outlier_flag,loan_amount_outlier_flag,asset_cost_outlier_flag,no_of_loans_outlier_flag,no_of_curr_loans_outlier_flag,loan_to_asset,loan_amount_log,proof_submitted,loan_default
5080,41,2.0,706296,954852,11,3,0,0,0,0,0,0,1,0,0.7396915961845396,13.467791107901089,Aadhar,1
5081,34,2.0,687756,778236,2,2,0,0,0,0,0,0,0,0,0.8837370669051547,13.441190856852073,Aadhar,1
5082,50,1.0,603636,916800,0,0,0,0,0,0,0,0,0,0,0.6584162303664921,13.310728302870558,Aadhar,0
5083,26,1.0,639636,860616,0,0,0,0,0,0,0,0,0,0,0.7432304302964389,13.368656106924178,Aadhar,0
5084,50,2.0,543600,818748,2,2,0,0,0,0,0,0,0,0,0.663940553137229,13.205970800845366,Aadhar,0
5085,40,2.0,474768,642156,7,4,0,0,0,0,0,0,0,0,0.7393343673499897,13.07058364893743,PAN,0
5086,29,1.0,848868,1080468,16,8,0,0,0,0,0,0,1,1,0.7856484412310221,13.65166015421264,Aadhar,0
5087,46,2.0,559980,1032912,0,0,0,0,0,0,0,0,0,0,0.5421371810957758,13.235658133564316,VoterID,0
5088,30,1.0,612936,863556,0,0,0,0,0,0,0,0,0,0,0.709781415449606,13.326017436390487,Aadhar,0
5089,33,2.0,530220,638364,0,0,0,0,0,0,0,0,0,0,0.8305919506739102,13.181049179747907,Aadhar,1
5090,46,1.0,354348,684000,3,0,0,0,0,0,0,0,0,0,0.5180526315789473,12.778037582165844,Aadhar,0
5091,40,2.0,513120,756456,3,2,0,0,0,0,0,0,0,0,0.6783210127224848,13.148266963786947,Aadhar,0
5092,36,1.0,496716,753516,3,3,0,0,0,0,0,0,0,0,0.6591976812702053,13.11577572640063,VoterID,1
5093,31,2.0,526728,984228,2,2,0,0,0,0,0,0,0,0,0.5351686804277058,13.174441463762086,Aadhar,0
5094,34,1.0,520728,924804,0,0,0,0,0,0,0,0,0,0,0.5630684988386728,13.162985031857852,PAN,0
5095,26,1.0,525852,696900,0,0,0,0,0,0,0,0,0,0,0.7545587602238485,13.17277698498087,Aadhar,0
5096,23,,865200,1191696,0,0,0,0,0,0,0,0,0,0,0.7260240866798244,13.6707171288625,Aadhar,1
5097,31,2.0,570588,911556,0,0,0,0,0,0,0,0,0,0,0.6259494754024986,13.254424439622683,Aadhar,0
5098,30,1.0,696156,823800,2,2,0,0,0,0,0,0,0,0,0.8450546249089584,13.45333048859105,Aadhar,1
5099,43,2.0,711108,850056,12,6,0,0,0,0,0,0,1,1,0.8365425336683701,13.474581002239274,Aadhar,0
5100,34,1.0,568140,789108,2,2,0,0,0,0,0,0,0,0,0.7199774935750239,13.250124906333598,Aadhar,0
5101,29,2.0,865476,1116000,11,6,0,0,0,0,0,0,1,1,0.7755161290322581,13.671036079010753,Aadhar,1
5102,35,2.0,472728,859464,0,0,0,0,0,0,0,0,0,0,0.550026528161738,13.066277564592763,Driving,1
5103,45,1.0,441624,804984,0,0,0,0,0,0,0,0,0,0,0.5486121463283742,12.998216384661447,PAN,1
5104,40,2.0,667200,795396,2,0,0,0,0,0,0,0,0,0,0.8388274519861805,13.41084662882651,Aadhar,1
5105,37,2.0,627636,892680,7,2,0,0,0,0,0,0,0,0,0.7030918134157816,13.3497172528515,Aadhar,0
5106,32,1.0,476448,735300,3,3,0,0,0,0,0,0,0,0,0.6479640962872297,13.074115965918008,Aadhar,0
5107,33,2.0,532188,743544,0,0,0,0,0,0,0,0,0,0,0.7157451341144573,13.184753968390662,Aadhar,0
5108,42,2.0,691908,840132,17,5,0,0,0,0,0,0,1,0,0.8235705817657225,13.44720972306237,Aadhar,0
5109,46,1.0,594636,777096,10,4,0,0,0,0,0,0,1,0,0.765202754871985,13.295706414317163,Aadhar,1
5110,30,2.0,541188,758760,0,0,0,0,0,0,0,0,0,0,0.7132532025937055,13.201523849868959,Aadhar,0
5111,38,1.0,512520,756000,0,0,0,0,0,0,0,0,0,0,0.677936507936508,13.147096964764978,Aadhar,0
5112,27,2.0,502728,798492,0,0,0,0,0,0,0,0,0,0,0.629596789949054,13.127806536498946,VoterID,0
5113,45,2.0,575340,742632,0,0,0,0,0,0,0,0,0,0,0.7747309569207899,13.262718187476958,Aadhar,1
5114,39,1.0,520728,613116,0,0,0,0,0,0,0,0,0,0,0.8493139960464251,13.162985031857852,Aadhar,0
5115,39,2.0,608436,781320,5,3,0,0,0,0,0,0,0,0,0.7787283059437874,13.318648652771225,Aadhar,0
5116,43,2.0,472728,888228,0,0,0,0,0,0,0,0,0,0,0.5322147016306624,13.066277564592763,Aadhar,0
5117,32,,814584,982800,0,0,0,0,0,0,0,0,0,0,0.8288400488400488,13.610434060081415,Aadhar,0
5118,32,1.0,1074660,1464000,2,2,0,0,0,0,1,1,0,0,0.7340573770491803,13.88751582097379,Aadhar,1
5119,31,2.0,771096,960000,20,2,0,0,0,0,0,0,1,0,0.803225,13.555569455267511,Aadhar,1
5120,35,2.0,428148,688788,2,2,0,0,0,0,0,0,0,0,0.621596195055663,12.967226544821575,Aadhar,1
5121,38,1.0,713304,813840,5,0,0,0,0,0,0,0,0,0,0.8764671188439989,13.47766437791491,Aadhar,0
5122,29,1.0,639636,792936,0,0,0,0,0,0,0,0,0,0,0.8066678773570629,13.368656106924178,Aadhar,0
5123,34,2.0,755364,976692,0,0,0,0,0,0,0,0,0,0,0.7733901782752393,13.53495635511851,Aadhar,0
5124,25,1.0,732564,835068,0,0,0,0,0,0,0,0,0,0,0.8772507149118395,13.504307353137811,Aadhar,0
5125,43,2.0,746256,1085772,2,2,0,0,0,0,0,0,0,0,0.6873045169704137,13.522825323879461,Aadhar,1
5126,27,1.0,603636,775860,2,2,0,0,0,0,0,0,0,0,0.7780218080581548,13.310728302870558,Aadhar,0
5127,46,2.0,562188,765900,7,0,0,0,0,0,0,0,0,0,0.7340227183705444,13.239593371272402,Aadhar,0
5128,40,2.0,636936,861972,0,0,0,0,0,0,0,0,0,0,0.7389288747198285,13.364426028564363,VoterID,1
5129,28,1.0,684708,789528,10,8,0,0,0,0,0,0,1,1,0.8672371340851749,13.436749209465589,Aadhar,0
5130,46,1.0,669108,830244,10,5,0,0,0,0,0,0,1,0,0.8059172966019628,13.413702255584646,Aadhar,1
5131,35,2.0,669108,872412,17,4,0,0,0,0,0,0,1,0,0.7669633154977236,13.413702255584646,VoterID,0
5132,36,2.0,696108,1217448,2,2,0,0,0,0,0,1,0,0,0.5717763715575532,13.45326153625002,VoterID,1
5133,28,2.0,691908,820440,2,2,0,0,0,0,0,0,0,0,0.8433377212227585,13.44720972306237,Aadhar,0
5134,36,1.0,745764,1364496,0,0,0,0,0,0,0,1,0,0,0.5465490554754283,13.522165816153928,PAN,0
5135,28,1.0,808584,927276,0,0,0,0,0,0,0,0,0,0,0.8719992752966754,13.603041085435493,Aadhar,1
5136,28,1.0,639636,779712,0,0,0,0,0,0,0,0,0,0,0.8203490519576458,13.368656106924178,Driving,0
5137,48,2.0,771384,1056420,0,0,0,0,0,0,0,0,0,0,0.730186857499858,13.555942879402568,Aadhar,0
5138,28,2.0,939012,1304304,0,0,0,0,0,0,0,1,0,0,0.719933389761896,13.752584602610007,Aadhar,0
5139,43,2.0,790584,905160,0,0,0,0,0,0,0,0,0,0,0.8734190640328782,13.580528456732784,Aadhar,0
5140,41,2.0,750156,906060,10,3,0,0,0,0,0,0,1,0,0.827931925038077,13.528037796938662,Aadhar,0
5141,35,2.0,639636,781632,19,0,0,0,0,0,0,0,1,0,0.8183339474330631,13.368656106924178,VoterID,0
5142,33,1.0,651108,1212000,3,0,0,0,0,0,0,1,0,0,0.5372178217821783,13.3864323418909,Aadhar,0
5143,25,2.0,586836,746268,2,2,0,0,0,0,0,0,0,0,0.7863609319976201,13.28250237711455,Aadhar,0
5144,35,2.0,667188,995892,3,0,0,0,0,0,0,0,0,0,0.6699401139882638,13.410828643080213,Aadhar,1
5145,37,1.0,788244,956544,0,0,0,0,0,0,0,0,0,0,0.8240540947410678,13.57756423422195,Aadhar,0
5146,26,1.0,690708,861192,0,0,0,0,0,0,0,0,0,0,0.8020371763787866,13.445473885251328,Aadhar,1
5147,36,2.0,527148,697392,0,0,0,0,0,0,0,0,0,0,0.7558847821598182,13.17523852001003,Aadhar,0
5148,46,1.0,713964,810000,0,0,0,0,0,0,0,0,0,0,0.881437037037037,13.478589220512378,Aadhar,1
5149,48,2.0,609600,777636,6,3,0,0,0,0,0,0,0,0,0.7839143249540916,13.320559923773176,Aadhar,0
5150,37,1.0,678708,832944,2,2,0,0,0,0,0,0,0,0,0.8148302887108857,13.42794774324928,Aadhar,1
5151,42,1.0,687108,775332,22,3,0,0,0,0,0,0,1,0,0.8862113262447571,13.440248219463436,Aadhar,0
5152,32,2.0,830028,996000,0,0,0,0,0,0,0,0,0,0,0.8333614457831325,13.629215918921437,Aadhar,1
5153,38,1.0,625152,798120,2,0,0,0,0,0,0,0,0,0,0.7832807096677191,13.345751698759909,Aadhar,1
5154,47,2.0,954396,1174764,3,3,0,0,0,0,0,0,0,0,0.8124150893285801,13.768835006424776,Aadhar,0
5155,35,2.0,772584,933624,0,0,0,0,0,0,0,0,0,0,0.8275108609033187,13.557497314063381,Aadhar,0
5156,32,1.0,725928,989700,0,0,0,0,0,0,0,0,0,0,0.73348287359806,13.495207492881327,Aadhar,0
5157,50,1.0,524328,735204,0,0,0,0,0,0,0,0,0,0,0.7131734865425107,13.169874628875345,Aadhar,0
5158,33,1.0,597636,872664,7,4,0,0,0,0,0,0,0,0,0.68484090096532,13.300738825208095,Aadhar,0
5159,32,2.0,603636,847956,0,0,0,0,0,0,0,0,0,0,0.7118718424069174,13.310728302870558,Aadhar,0
5160,36,1.0,696156,830136,3,2,0,0,0,0,0,0,0,0,0.8386047587383272,13.45333048859105,Aadhar,0
5161,36,1.0,760956,980460,3,2,0,0,0,0,0,0,0,0,0.776121412398262,13.542332130648166,VoterID,0
5162,36,1.0,636936,737400,0,0,0,0,0,0,0,0,0,0,0.8637591537835638,13.364426028564363,Aadhar,1
5163,46,1.0,490584,835860,9,3,0,0,0,0,0,0,1,0,0.5869212547555811,13.103353835532747,Aadhar,1
5164,45,1.0,651636,891660,0,0,0,0,0,0,0,0,0,0,0.7308121929883588,13.387242937400556,Aadhar,1
5165,46,2.0,772584,936000,3,2,0,0,0,0,0,0,0,0,0.8254102564102564,13.557497314063381,Aadhar,1
5166,42,2.0,287688,519180,0,0,0,0,0,0,1,1,0,0,0.5541199583959321,12.56963531453688,Aadhar,0
5167,24,,722556,834588,12,5,0,0,0,0,0,0,1,0,0.8657637061639994,13.49055158859042,Aadhar,0
5168,27,1.0,613236,829992,0,0,0,0,0,0,0,0,0,0,0.7388456756209698,13.326506763363634,Aadhar,1
5169,28,1.0,503172,731172,0,0,0,0,0,0,0,0,0,0,0.6881718665375589,13.128689326331028,Aadhar,1
5170,27,1.0,946632,1358412,0,0,0,0,0,0,0,1,0,0,0.6968666354537504,13.760666757456605,PAN,0
5171,34,2.0,536940,747840,0,0,0,0,0,0,0,0,0,0,0.7179878048780488,13.193643497808708,VoterID,0
5172,29,2.0,655020,882876,7,3,0,0,0,0,0,0,0,0,0.7419161920813342,13.392422575172146,PAN,1
5173,47,2.0,852204,1248984,0,0,0,0,0,0,0,1,0,0,0.6823177878980035,13.655582387198068,Aadhar,0
5174,39,2.0,774984,997116,0,0,0,0,0,0,0,0,0,0,0.7772255183950513,13.560598953309468,Aadhar,1
5175,23,,897012,1080000,0,0,0,0,0,0,0,0,0,0,0.8305666666666667,13.706825633689537,Aadhar,1
5176,29,2.0,580236,801000,0,0,0,0,0,0,0,0,0,0,0.7243895131086142,13.271191919749558,VoterID,0
5177,39,2.0,734556,1274760,3,3,0,0,0,0,0,1,0,0,0.5762308199190436,13.507022875397166,Aadhar,0
5178,46,1.0,566904,788304,2,2,0,0,0,0,0,0,0,0,0.719143883577909,13.247947020171189,VoterID,1
5179,47,1.0,642036,773028,3,0,0,0,0,0,0,0,0,0,0.8305468883403965,13.37240121341017,Aadhar,0
5180,30,2.0,596436,793560,3,2,0,0,0,0,0,0,0,0,0.7515953425071829,13.298728898848454,Aadhar,0
5181,28,1.0,606960,810372,0,0,0,0,0,0,0,0,0,0,0.7489893530378641,13.316219817565628,VoterID,0
5182,48,1.0,491928,884016,4,3,0,0,0,0,0,0,0,0,0.5564695661616984,13.106089676117818,Aadhar,1
5183,29,1.0,675108,770880,17,5,0,0,0,0,0,0,1,0,0.8757627646326277,13.422629438299417,Aadhar,0
5184,41,1.0,322068,679068,2,0,0,0,0,0,1,0,0,0,0.4742794536040573,12.682521087284927,Aadhar,0
5185,48,1.0,708156,903960,5,2,0,0,0,0,0,0,0,0,0.7833930704898446,13.470421099505076,VoterID,1
5186,41,2.0,663540,932556,0,0,0,0,0,0,0,0,0,0,0.7115283157258117,13.405345924364475,Aadhar,1
5187,42,2.0,707364,808464,2,0,0,0,0,0,0,0,0,0,0.8749480496348632,13.46930207757162,Aadhar,1
5188,46,1.0,840804,1053960,2,2,0,0,0,0,0,0,0,0,0.7977570306273483,13.642115045244608,Aadhar,1
5189,34,2.0,566988,824904,7,4,0,0,0,0,0,0,0,0,0.6873381629862384,13.248095182168965,Aadhar,1
5190,39,1.0,513396,930000,2,0,0,0,0,0,0,0,0,0,0.5520387096774193,13.148804704005142,Aadhar,1
5191,30,1.0,716796,900000,0,0,0,0,0,0,0,0,0,0,0.79644,13.482547955366243,Aadhar,0
5192,27,1.0,921012,1104000,0,0,0,0,0,0,0,0,0,0,0.83425,13.733229430230118,Aadhar,0
5193,49,2.0,693156,888372,3,3,0,0,0,0,0,0,0,0,0.7802542178276668,13.449011803739738,Aadhar,1
5194,31,1.0,1781376,2020908,16,6,0,0,0,0,1,1,1,1,0.8814730804173173,14.392897218703112,Aadhar,0
5195,47,1.0,627636,720468,0,0,0,0,0,0,0,0,0,0,0.8711504188943853,13.3497172528515,Aadhar,0
5196,27,2.0,687108,987060,0,0,0,0,0,0,0,0,0,0,0.6961157376451279,13.440248219463436,Aadhar,1
5197,23,,567276,840000,0,0,0,0,0,0,0,0,0,0,0.6753285714285714,13.248602999570156,Aadhar,0
5198,45,2.0,723600,888000,3,0,0,0,0,0,0,0,0,0,0.8148648648648649,13.491995414481316,Aadhar,1
5199,45,2.0,589236,727644,2,2,0,0,0,0,0,0,0,0,0.809786104193809,13.286583758611862,Aadhar,1
5200,34,1.0,861588,1224636,2,0,0,0,0,0,0,1,0,0,0.7035461965841279,13.666533637797599,Aadhar,0
5201,41,2.0,627636,904224,2,2,0,0,0,0,0,0,0,0,0.6941156173691475,13.3497172528515,Aadhar,1
5202,25,1.0,520728,654096,0,0,0,0,0,0,0,0,0,0,0.796103324282674,13.162985031857852,Aadhar,0
5203,38,1.0,656556,756000,0,0,0,0,0,0,0,0,0,0,0.8684603174603175,13.394764793023018,Aadhar,0
5204,43,2.0,662148,1041840,0,0,0,0,0,0,0,0,0,0,0.6355563234277816,13.40324588512215,Aadhar,1
5205,27,2.0,654708,753648,16,6,0,0,0,0,0,0,1,1,0.8687185529584103,13.391946141088935,Aadhar,0
5206,30,1.0,563388,806460,0,0,0,0,0,0,0,0,0,0,0.6985938546239119,13.24172560991716,Aadhar,0
5207,46,1.0,758556,889212,0,0,0,0,0,0,0,0,0,0,0.8530654107232021,13.539173223266282,Aadhar,0
5208,26,1.0,711108,912000,0,0,0,0,0,0,0,0,0,0,0.7797236842105263,13.474581002239274,Aadhar,0
5209,50,2.0,678156,1182504,0,0,0,0,0,0,0,0,0,0,0.57349150615981,13.427134103537691,VoterID,1
5210,42,1.0,544188,990372,2,2,0,0,0,0,0,0,0,0,0.549478377821667,13.207051891970067,Aadhar,0
5211,50,1.0,814584,1014840,16,8,0,0,0,0,0,0,1,1,0.8026723424382168,13.610434060081415,Aadhar,0
5212,41,1.0,769356,875256,4,2,0,0,0,0,0,0,0,0,0.8790068277166909,13.553310380033851,Aadhar,1
5213,30,2.0,461268,904740,0,0,0,0,0,0,0,0,0,0,0.5098348696863187,13.041736665900414,Aadhar,1
5214,32,2.0,413808,680088,0,0,0,0,0,0,0,0,0,0,0.6084624342732117,12.933159793694566,Aadhar,1
5215,43,2.0,614736,813516,0,0,0,0,0,0,0,0,0,0,0.755653238534952,13.328949813047197,Aadhar,1
5216,28,1.0,685356,785640,2,2,0,0,0,0,0,0,0,0,0.8723537498090729,13.43769514936676,Aadhar,0
5217,29,2.0,419268,863100,2,0,0,0,0,0,0,0,0,0,0.48576989920055613,12.946267997680643,Aadhar,0
5218,45,2.0,751740,1024224,5,2,0,0,0,0,0,0,0,0,0.7339605398819008,13.530147128713928,Aadhar,0
5219,24,1.0,732564,835752,5,4,0,0,0,0,0,0,0,0,0.8765327513425035,13.504307353137811,VoterID,1
5220,36,2.0,741756,945564,0,0,0,0,0,0,0,0,0,0,0.7844587991928627,13.516776975250433,VoterID,0
5221,34,2.0,645108,951480,0,0,0,0,0,0,0,0,0,0,0.6780047925337369,13.37717457374839,Aadhar,0
5222,38,1.0,673068,875532,0,0,0,0,0,0,0,0,0,0,0.7687531695015145,13.419603129374405,PAN,0
5223,31,2.0,812028,1271976,3,3,0,0,0,0,0,1,0,0,0.6383988377139191,13.607291332791789,Aadhar,1
5224,48,1.0,621636,714120,2,0,0,0,0,0,0,0,0,0,0.8704923542261804,13.340111600073627,Aadhar,0
5225,34,2.0,478728,789120,0,0,0,0,0,0,0,0,0,0,0.6066605839416058,13.078889954285165,Aadhar,0
5226,50,1.0,629736,829428,0,0,0,0,0,0,0,0,0,0,0.7592413084680044,13.353057550889439,Aadhar,0
5227,44,2.0,581316,808212,3,0,0,0,0,0,0,0,0,0,0.719261777850366,13.273051498057967,Aadhar,0
5228,34,1.0,657108,840000,2,0,0,0,0,0,0,0,0,0,0.7822714285714286,13.395605189337589,Aadhar,0
5229,42,2.0,688872,858300,20,7,1,0,0,0,0,0,1,1,0.8026004893393919,13.442812207896981,Aadhar,0
5230,33,2.0,354288,913788,0,0,0,0,0,0,0,0,0,0,0.3877135615700797,12.777868243236394,Aadhar,0
5231,44,1.0,628236,922512,8,2,0,0,0,0,0,0,1,0,0.6810057755346272,13.350672762792225,VoterID,1
5232,39,2.0,454068,743220,2,0,0,0,0,0,0,0,0,0,0.6109469605231291,13.026004447854188,Aadhar,0
5233,34,2.0,706164,878160,0,0,0,0,0,0,0,0,0,0,0.804140475539765,13.467604200217366,Aadhar,0
5234,28,1.0,699108,1036944,0,0,0,0,0,0,0,0,0,0,0.6742003425450169,13.457561946111962,Aadhar,1
5235,29,1.0,568188,724152,2,0,0,0,0,0,0,0,0,0,0.7846253272793557,13.25020938883433,Aadhar,0
5236,31,2.0,614436,881148,17,4,0,0,0,0,0,0,1,0,0.6973130507020388,13.328461680356533,Aadhar,0
5237,29,2.0,699108,1501440,0,0,0,0,0,0,0,1,0,0,0.465625,13.457561946111962,Aadhar,0
5238,30,1.0,950232,1308264,0,0,0,0,0,0,0,1,0,0,0.726330465410651,13.764462496662526,Aadhar,1
5239,49,2.0,840276,1007760,3,2,0,0,0,0,0,0,0,0,0.8338056680161944,13.641486878364752,VoterID,0
5240,29,1.0,519264,711756,0,0,0,0,0,0,0,0,0,0,0.7295533862728238,13.160169629140084,Aadhar,0
5241,27,2.0,675108,786936,2,0,0,0,0,0,0,0,0,0,0.8578944158101802,13.422629438299417,Aadhar,0
5242,23,,332772,851772,0,0,0,0,0,0,1,0,0,0,0.3906820134965695,12.715215854830298,Aadhar,1
5243,44,2.0,300684,1314912,0,0,0,0,0,0,1,1,0,0,0.22867233700810397,12.61381848412747,Aadhar,1
5244,28,2.0,853476,975936,0,0,0,0,0,0,0,0,0,0,0.8745204603580563,13.657073872991786,Aadhar,0
5245,47,2.0,610224,900036,0,0,0,0,0,0,0,0,0,0,0.6779995466847992,13.321583020599165,Aadhar,1
5246,36,2.0,696156,842724,3,2,0,0,0,0,0,0,0,0,0.8260782889771741,13.45333048859105,Aadhar,1
5247,33,1.0,678156,787872,2,0,0,0,0,0,0,0,0,0,0.8607438771780188,13.427134103537691,Aadhar,1
5248,33,,824196,1118736,0,0,0,0,0,0,0,0,0,0,0.7367207276783799,13.622164857987,VoterID,0
5249,29,2.0,733764,946236,0,0,0,0,0,0,0,0,0,0,0.7754555945873968,13.505944092845644,VoterID,0
5250,27,1.0,648936,826092,0,0,0,0,0,0,0,0,0,0,0.7855493092779012,13.383090918555288,VoterID,1
5251,25,1.0,640836,836820,0,0,0,0,0,0,0,0,0,0,0.7657990965799096,13.370530413393972,VoterID,0
5252,31,1.0,788184,1209300,0,0,0,0,0,0,0,1,0,0,0.6517687918630612,13.577488112859086,VoterID,0
5253,45,2.0,498288,762264,2,2,0,0,0,0,0,0,0,0,0.653694782909858,13.118935508970651,Aadhar,0
5254,30,1.0,798000,1128948,4,0,0,0,0,0,0,0,0,0,0.7068527514110482,13.589865129563993,Aadhar,1
5255,34,2.0,558588,792000,5,3,0,0,0,0,0,0,0,0,0.7052878787878788,13.23316924021196,Aadhar,0
5256,32,1.0,573516,760932,0,0,0,0,0,0,0,0,0,0,0.7537020390783934,13.259542857658003,Aadhar,1
5257,49,1.0,367248,512988,0,0,0,0,0,0,0,1,0,0,0.7158997871295235,12.81379537109164,Aadhar,0
5258,29,2.0,778584,1323936,0,0,0,0,0,0,0,1,0,0,0.5880828076281633,13.565233448624852,Aadhar,1
5259,30,1.0,884676,1755324,3,3,0,0,0,0,0,1,0,0,0.5039958435023961,13.692977885620255,Aadhar,1
5260,37,2.0,645336,860304,26,6,0,0,0,0,0,0,1,1,0.7501255370194722,13.37752793995259,Aadhar,0
5261,43,2.0,696156,834156,0,0,0,0,0,0,0,0,0,0,0.834563319091393,13.45333048859105,Aadhar,1
5262,39,2.0,680640,879744,2,0,0,0,0,0,0,0,0,0,0.7736796158882584,13.430790280198384,Aadhar,1
5263,30,1.0,764028,874800,0,0,0,0,0,0,0,0,0,0,0.8733744855967078,13.54636102554345,Aadhar,0
5264,31,1.0,705564,906960,0,0,0,0,0,0,0,0,0,0,0.7779439005027785,13.466754179269838,Aadhar,0
5265,43,1.0,632436,817824,0,0,0,0,0,0,0,0,0,0,0.7733155299917831,13.357335889879847,Aadhar,0
5266,47,2.0,841476,1088244,6,3,0,0,0,0,0,0,0,0,0.773242030279974,13.64291396009449,Aadhar,0
5267,25,1.0,651108,762336,0,0,0,0,0,0,0,0,0,0,0.8540958317592243,13.3864323418909,Aadhar,1
5268,28,2.0,798828,879132,0,0,0,0,0,0,0,0,0,0,0.9086553555097528,13.590902184321491,Aadhar,1
5269,48,1.0,996396,1435212,0,0,0,0,0,0,1,1,0,0,0.6942500480765211,13.81190105152661,Aadhar,0
5270,29,1.0,678708,852324,0,0,0,0,0,0,0,0,0,0,0.7963028144226844,13.42794774324928,Aadhar,1
5271,26,2.0,654156,864336,3,3,0,0,0,0,0,0,0,0,0.7568306769589604,13.391102662791345,PAN,1
5272,32,1.0,737364,958812,13,7,0,0,0,0,0,0,1,1,0.769039185992666,13.510838299592804,Aadhar,0
5273,33,2.0,861804,1192404,0,0,0,0,0,0,0,0,0,0,0.7227449756961567,13.66678430595721,Aadhar,1
5274,32,1.0,614436,816000,0,0,0,0,0,0,0,0,0,0,0.752985294117647,13.328461680356533,Aadhar,1
5275,48,2.0,837804,1177320,4,3,0,0,0,0,0,0,0,0,0.7116196106411171,13.638540655488722,VoterID,1
5276,35,1.0,613044,849408,0,0,0,0,0,0,0,0,0,0,0.7217308996383364,13.32619362168567,Aadhar,1
5277,31,2.0,801384,1270704,0,0,0,0,0,0,0,1,0,0,0.6306614286253919,13.59409675976419,VoterID,1
5278,41,2.0,383808,1143420,0,0,0,0,0,0,0,0,0,0,0.3356666841580522,12.85790031199419,PAN,0
5279,48,1.0,532728,835800,2,2,0,0,0,0,0,0,0,0,0.6373869346733668,13.185768131070388,Aadhar,1
5280,49,2.0,520728,972000,0,0,0,0,0,0,0,0,0,0,0.5357283950617284,13.162985031857852,Aadhar,1
5281,27,2.0,758556,1275828,2,0,0,0,0,0,0,1,0,0,0.5945597682446223,13.539173223266282,Aadhar,0
5282,29,2.0,365808,927732,0,0,0,0,0,0,0,0,0,0,0.39430352731176677,12.809866618244769,Aadhar,0
5283,39,1.0,713364,938340,11,7,0,0,0,0,0,0,1,1,0.7602404245795767,13.47774848986797,Aadhar,0
5284,25,1.0,540588,774540,0,0,0,0,0,0,0,0,0,0,0.6979471686420327,13.20041456485572,Aadhar,1
5285,34,1.0,658956,826260,0,0,0,0,0,0,0,0,0,0,0.7975165202236584,13.398413560976383,Aadhar,1
5286,30,1.0,654228,870720,3,3,0,0,0,0,0,0,0,0,0.751364388092613,13.391212722055313,Aadhar,0
5287,49,1.0,768384,1017000,8,4,0,0,0,0,0,0,1,0,0.7555398230088496,13.55204618860323,Aadhar,0
5288,47,1.0,599736,726396,2,2,0,0,0,0,0,0,0,0,0.8256322997373333,13.304246504768813,Aadhar,1
5289,27,1.0,800400,1098000,0,0,0,0,0,0,0,0,0,0,0.7289617486338797,13.592868131066247,VoterID,0
5290,28,2.0,603636,921600,0,0,0,0,0,0,0,0,0,0,0.6549869791666667,13.310728302870558,VoterID,0
5291,25,1.0,639636,786504,0,0,0,0,0,0,0,0,0,0,0.813264776784352,13.368656106924178,Aadhar,0
5292,38,2.0,779784,882000,0,0,0,0,0,0,0,0,0,0,0.8841088435374149,13.566773519644164,Aadhar,1
5293,38,2.0,571740,826188,0,0,0,0,0,0,0,0,0,0,0.6920216706124999,13.256441370615528,Aadhar,0
5294,27,,544188,878280,0,0,0,0,0,0,0,0,0,0,0.6196065036207132,13.207051891970067,Aadhar,1
5295,46,1.0,647436,774432,10,6,0,0,0,0,0,0,1,1,0.8360140076856328,13.380776770524843,Aadhar,0
5296,42,2.0,644808,846384,2,2,0,0,0,0,0,0,0,0,0.7618385980831396,13.376709427893523,VoterID,0
5297,40,1.0,708144,831096,11,6,0,0,0,0,0,0,1,1,0.8520604117935834,13.470404153966625,Aadhar,0
5298,31,2.0,597636,815280,4,2,0,0,0,0,0,0,0,0,0.7330438622313806,13.300738825208095,VoterID,0
5299,33,2.0,770856,1011024,2,2,0,0,0,0,0,0,0,0,0.762450743009068,13.555258161931992,Aadhar,0
5300,31,1.0,577188,1149540,0,0,0,0,0,0,0,0,0,0,0.5021034500756825,13.265925048181199,Driving,0
5301,25,1.0,310572,737220,0,0,0,0,0,0,1,0,0,0,0.4212745177830227,12.646174257392786,Aadhar,0
5302,37,1.0,784584,892644,0,0,0,0,0,0,0,0,0,0,0.8789439014881633,13.572910194552916,Aadhar,1
5303,39,1.0,560244,708000,0,0,0,0,0,0,0,0,0,0,0.7913050847457627,13.236129467036111,VoterID,0
5304,28,2.0,577740,743496,2,2,0,0,0,0,0,0,0,0,0.7770586526356564,13.26688095034329,Aadhar,0
5305,49,1.0,755364,857400,2,2,0,0,0,0,0,0,0,0,0.8809937018894332,13.53495635511851,Aadhar,1
5306,25,2.0,524328,902280,2,2,0,0,0,0,0,0,0,0,0.5811145099082324,13.169874628875345,Aadhar,1
5307,46,2.0,696156,878520,6,2,0,0,0,0,0,0,0,0,0.7924190684332741,13.45333048859105,Aadhar,0
5308,46,2.0,425268,850272,0,0,0,0,0,0,0,0,0,0,0.5001552444394265,12.96047718886024,Aadhar,1
5309,39,2.0,663108,811320,22,2,0,0,0,0,0,0,1,0,0.8173199230883006,13.404694659878334,Aadhar,0
5310,48,2.0,589188,824388,0,0,0,0,0,0,0,0,0,0,0.7146974482889125,13.286502294014124,PAN,0
